audit_size,adaptive_query_count,zcdp_rho_budget,score_dimension,method,population_gradient_bias_mean,clean_gradient_cosine_mean,false_positive_direction_rate,usable_release_rounds_mean,privacy_rho_spent_mean
128,100,1.0,32,naive_exact_audit_reuse,0.009191147853305876,0.9934678232192578,0.0,100.0,0.0
128,100,1.0,32,once_trained_private_reward_model,0.4567886235761697,0.12472575513022328,0.138,100.0,0.0
128,100,1.0,32,privacy_stable_reusable_audit_gradient,0.6188461764257119,0.12119009944555648,0.22999999999999998,100.0,1.0000000000000007
128,100,1.0,32,reusable_holdout_thresholdout,0.012820570275811113,0.9879672230309126,0.0,100.0,0.0
128,100,3.0,2,H001_single_query_correction,0.027627296787527688,0.9738940362309499,0.0,100.0,0.0
128,100,3.0,2,disjoint_sample_splitting,0.05932914022551057,0.759498256258794,0.05,4.0,0.0
128,100,3.0,2,fresh_audit_oracle,0.0,1.0,0.0,100.0,0.0
128,100,3.0,2,generic_holdout_binary_release,0.057559712031033564,0.38642100350984443,0.6,100.0,0.0
128,100,3.0,2,naive_exact_audit_reuse,0.03064290580406908,0.9616286545333097,0.0,100.0,0.0
128,100,3.0,2,once_trained_private_reward_model,0.04974030654847571,0.8898213275642226,0.008,100.0,0.0
128,100,3.0,2,privacy_stable_reusable_audit_gradient,0.08025804684765944,0.6363005102226016,0.10800000000000001,100.0,2.999999999999995
128,100,3.0,2,reusable_holdout_thresholdout,0.04848385686206519,0.8451863330473367,0.0,100.0,0.0
128,100,3.0,8,H001_single_query_correction,0.012883532515411106,0.9876240229132401,0.0,100.0,0.0
128,100,3.0,8,disjoint_sample_splitting,0.028885360235389596,0.9428544218270456,0.0,4.0,0.0
128,100,3.0,8,fresh_audit_oracle,0.0,1.0,0.0,100.0,0.0
128,100,3.0,8,generic_holdout_binary_release,0.028148240628875304,0.8967151574702079,0.072,100.0,0.0
128,100,3.0,8,naive_exact_audit_reuse,0.018999341533690133,0.9777230014231165,0.0,100.0,0.0
128,100,3.0,8,once_trained_private_reward_model,0.13526651264483522,0.5347570829554597,0.034,100.0,0.0
128,100,3.0,8,privacy_stable_reusable_audit_gradient,0.17512536075137855,0.43374705506379724,0.08,100.0,2.999999999999995
128,100,3.0,8,reusable_holdout_thresholdout,0.024755645394519493,0.9674466335571198,0.0,100.0,0.0
128,100,3.0,32,H001_single_query_correction,0.008500034663274005,0.9945126668379972,0.0,100.0,0.0
128,100,3.0,32,disjoint_sample_splitting,0.01757129266167968,0.9758359060568316,0.0,4.0,0.0
128,100,3.0,32,fresh_audit_oracle,0.0,1.0,0.0,100.0,0.0
128,100,3.0,32,generic_holdout_binary_release,0.012820570275811113,0.9879672230309126,0.0,100.0,0.0
128,100,3.0,32,naive_exact_audit_reuse,0.009191147853305876,0.9934678232192578,0.0,100.0,0.0
128,100,3.0,32,once_trained_private_reward_model,0.2820840177228701,0.3140043177185491,0.0,100.0,0.0
128,100,3.0,32,privacy_stable_reusable_audit_gradient,0.3592918074950635,0.22372889313174063,0.088,100.0,2.999999999999995
128,100,3.0,32,reusable_holdout_thresholdout,0.012820570275811113,0.9879672230309126,0.0,100.0,0.0
128,250,0.1,2,H001_single_query_correction,0.027625101731090868,0.9738981529505726,0.0,250.0,0.0
128,250,0.1,2,disjoint_sample_splitting,0.05932914022551057,0.759498256258794,0.05,4.0,0.0
128,250,0.1,2,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,0.1,2,generic_holdout_binary_release,0.05751943788581344,0.38652981356777544,0.6,250.0,0.0
128,250,0.1,2,naive_exact_audit_reuse,0.03066765234783993,0.9616329198105431,0.0,250.0,0.0
128,250,0.1,2,once_trained_private_reward_model,0.268993892159304,0.06702863789029553,0.46959999999999996,250.0,0.0
128,250,0.1,2,privacy_stable_reusable_audit_gradient,0.6821609814877998,0.11530931800957545,0.4248,250.0,0.09999999999999962
128,250,0.1,2,reusable_holdout_thresholdout,0.04978948084882977,0.8801615673248533,0.0,250.0,0.0
128,250,0.1,8,H001_single_query_correction,0.012877979873119788,0.9876352361613622,0.0,250.0,0.0
128,250,0.1,8,disjoint_sample_splitting,0.028885360235389596,0.9428544218270456,0.0,4.0,0.0
128,250,0.1,8,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,0.1,8,generic_holdout_binary_release,0.028261482736765552,0.8957947387053091,0.0728,250.0,0.0
128,250,0.1,8,naive_exact_audit_reuse,0.019013356461836137,0.9777788685933991,0.0,250.0,0.0
128,250,0.1,8,once_trained_private_reward_model,0.6970477023110384,0.2498605209872507,0.2056,250.0,0.0
128,250,0.1,8,privacy_stable_reusable_audit_gradient,1.5449368279709552,0.042115584126680504,0.44559999999999994,250.0,0.09999999999999962
128,250,0.1,8,reusable_holdout_thresholdout,0.022343021181213334,0.9702378099874004,0.0,250.0,0.0
128,250,0.1,32,H001_single_query_correction,0.008499812651456743,0.9945130499038435,0.0,250.0,0.0
128,250,0.1,32,disjoint_sample_splitting,0.01757129266167968,0.9758359060568316,0.0,4.0,0.0
128,250,0.1,32,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,0.1,32,generic_holdout_binary_release,0.012830805379573668,0.9879618081462798,0.0,250.0,0.0
128,250,0.1,32,naive_exact_audit_reuse,0.00918981534840033,0.9934663250266403,0.0,250.0,0.0
128,250,0.1,32,once_trained_private_reward_model,1.6113006733552104,0.08262188301111006,0.4064,250.0,0.0
128,250,0.1,32,privacy_stable_reusable_audit_gradient,3.0910191405872753,0.019939108313956847,0.44880000000000003,250.0,0.09999999999999962
128,250,0.1,32,reusable_holdout_thresholdout,0.012830805379573668,0.9879618081462798,0.0,250.0,0.0
128,250,0.3,2,H001_single_query_correction,0.027625101731090868,0.9738981529505726,0.0,250.0,0.0
128,250,0.3,2,disjoint_sample_splitting,0.05932914022551057,0.759498256258794,0.05,4.0,0.0
128,250,0.3,2,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,0.3,2,generic_holdout_binary_release,0.05751943788581344,0.38652981356777544,0.6,250.0,0.0
128,250,0.3,2,naive_exact_audit_reuse,0.03066765234783993,0.9616329198105431,0.0,250.0,0.0
128,250,0.3,2,once_trained_private_reward_model,0.1529728086948701,0.07512627505524028,0.5208,250.0,0.0
128,250,0.3,2,privacy_stable_reusable_audit_gradient,0.39193551434432405,0.14378687230092646,0.4064,250.0,0.30000000000000016
128,250,0.3,2,reusable_holdout_thresholdout,0.049291760541787986,0.8353976108296799,0.0,250.0,0.0
128,250,0.3,8,H001_single_query_correction,0.012877979873119788,0.9876352361613622,0.0,250.0,0.0
128,250,0.3,8,disjoint_sample_splitting,0.028885360235389596,0.9428544218270456,0.0,4.0,0.0
128,250,0.3,8,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,0.3,8,generic_holdout_binary_release,0.028261482736765552,0.8957947387053091,0.0728,250.0,0.0
128,250,0.3,8,naive_exact_audit_reuse,0.019013356461836137,0.9777788685933991,0.0,250.0,0.0
128,250,0.3,8,once_trained_private_reward_model,0.4473464219209592,0.3474585426434459,0.12320000000000002,250.0,0.0
128,250,0.3,8,privacy_stable_reusable_audit_gradient,0.8815112090606749,0.09395198618113931,0.4024,250.0,0.30000000000000016
128,250,0.3,8,reusable_holdout_thresholdout,0.02353558462287401,0.9672870177297256,0.0,250.0,0.0
128,250,0.3,32,H001_single_query_correction,0.008499812651456743,0.9945130499038435,0.0,250.0,0.0
128,250,0.3,32,disjoint_sample_splitting,0.01757129266167968,0.9758359060568316,0.0,4.0,0.0
128,250,0.3,32,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,0.3,32,generic_holdout_binary_release,0.012830805379573668,0.9879618081462798,0.0,250.0,0.0
128,250,0.3,32,naive_exact_audit_reuse,0.00918981534840033,0.9934663250266403,0.0,250.0,0.0
128,250,0.3,32,once_trained_private_reward_model,0.8924776962309074,0.17840611395471823,0.088,250.0,0.0
128,250,0.3,32,privacy_stable_reusable_audit_gradient,1.7868622113137396,0.04385989566275422,0.4104,250.0,0.30000000000000016
128,250,0.3,32,reusable_holdout_thresholdout,0.012830805379573668,0.9879618081462798,0.0,250.0,0.0
128,250,1.0,2,H001_single_query_correction,0.027625101731090868,0.9738981529505726,0.0,250.0,0.0
128,250,1.0,2,disjoint_sample_splitting,0.05932914022551057,0.759498256258794,0.05,4.0,0.0
128,250,1.0,2,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,1.0,2,generic_holdout_binary_release,0.05751943788581344,0.38652981356777544,0.6,250.0,0.0
128,250,1.0,2,naive_exact_audit_reuse,0.03066765234783993,0.9616329198105431,0.0,250.0,0.0
128,250,1.0,2,once_trained_private_reward_model,0.08845583402368828,0.7570353442713701,0.052000000000000005,250.0,0.0
128,250,1.0,2,privacy_stable_reusable_audit_gradient,0.21980404007607532,0.29425075596424244,0.3136,250.0,1.0000000000000007
128,250,1.0,2,reusable_holdout_thresholdout,0.04912169379285261,0.8370234453758508,0.0,250.0,0.0
128,250,1.0,8,H001_single_query_correction,0.012877979873119788,0.9876352361613622,0.0,250.0,0.0
128,250,1.0,8,disjoint_sample_splitting,0.028885360235389596,0.9428544218270456,0.0,4.0,0.0
128,250,1.0,8,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,1.0,8,generic_holdout_binary_release,0.028261482736765552,0.8957947387053091,0.0728,250.0,0.0
128,250,1.0,8,naive_exact_audit_reuse,0.019013356461836137,0.9777788685933991,0.0,250.0,0.0
128,250,1.0,8,once_trained_private_reward_model,0.22340568593440052,0.40225547778561177,0.0008,250.0,0.0
128,250,1.0,8,privacy_stable_reusable_audit_gradient,0.4758112677451665,0.1640461184542628,0.31120000000000003,250.0,1.0000000000000007
128,250,1.0,8,reusable_holdout_thresholdout,0.02411465587513028,0.965986938029233,0.0,250.0,0.0
128,250,1.0,32,H001_single_query_correction,0.008499812651456743,0.9945130499038435,0.0,250.0,0.0
128,250,1.0,32,disjoint_sample_splitting,0.01757129266167968,0.9758359060568316,0.0,4.0,0.0
128,250,1.0,32,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,1.0,32,generic_holdout_binary_release,0.012830805379573668,0.9879618081462798,0.0,250.0,0.0
128,250,1.0,32,naive_exact_audit_reuse,0.00918981534840033,0.9934663250266403,0.0,250.0,0.0
128,250,1.0,32,once_trained_private_reward_model,0.48579627146589355,0.14177808490669114,0.0744,250.0,0.0
128,250,1.0,32,privacy_stable_reusable_audit_gradient,0.9825467145539382,0.06997143646837536,0.33520000000000005,250.0,1.0000000000000007
128,250,1.0,32,reusable_holdout_thresholdout,0.012830805379573668,0.9879618081462798,0.0,250.0,0.0
128,250,3.0,2,H001_single_query_correction,0.027625101731090868,0.9738981529505726,0.0,250.0,0.0
128,250,3.0,2,disjoint_sample_splitting,0.05932914022551057,0.759498256258794,0.05,4.0,0.0
128,250,3.0,2,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,3.0,2,generic_holdout_binary_release,0.05751943788581344,0.38652981356777544,0.6,250.0,0.0
128,250,3.0,2,naive_exact_audit_reuse,0.03066765234783993,0.9616329198105431,0.0,250.0,0.0
128,250,3.0,2,once_trained_private_reward_model,0.051366101616018414,0.8231069401953178,0.0024000000000000002,250.0,0.0
128,250,3.0,2,privacy_stable_reusable_audit_gradient,0.13048878419328092,0.503570328735714,0.1792,250.0,3.000000000000002
128,250,3.0,2,reusable_holdout_thresholdout,0.04950507557871643,0.8339174508634389,0.0,250.0,0.0
128,250,3.0,8,H001_single_query_correction,0.012877979873119788,0.9876352361613622,0.0,250.0,0.0
128,250,3.0,8,disjoint_sample_splitting,0.028885360235389596,0.9428544218270456,0.0,4.0,0.0
128,250,3.0,8,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,3.0,8,generic_holdout_binary_release,0.028261482736765552,0.8957947387053091,0.0728,250.0,0.0
128,250,3.0,8,naive_exact_audit_reuse,0.019013356461836137,0.9777788685933991,0.0,250.0,0.0
128,250,3.0,8,once_trained_private_reward_model,0.13716441159423506,0.4504002074392151,0.1552,250.0,0.0
128,250,3.0,8,privacy_stable_reusable_audit_gradient,0.27550407033112556,0.24692751438118568,0.24159999999999998,250.0,3.000000000000002
128,250,3.0,8,reusable_holdout_thresholdout,0.02425386640190803,0.9656382497550137,0.0,250.0,0.0
128,250,3.0,32,H001_single_query_correction,0.008499812651456743,0.9945130499038435,0.0,250.0,0.0
128,250,3.0,32,disjoint_sample_splitting,0.01757129266167968,0.9758359060568316,0.0,4.0,0.0
128,250,3.0,32,fresh_audit_oracle,0.0,1.0,0.0,250.0,0.0
128,250,3.0,32,generic_holdout_binary_release,0.012830805379573668,0.9879618081462798,0.0,250.0,0.0
128,250,3.0,32,naive_exact_audit_reuse,0.00918981534840033,0.9934663250266403,0.0,250.0,0.0
128,250,3.0,32,once_trained_private_reward_model,0.28410370598411055,0.30448170567931937,0.0736,250.0,0.0
128,250,3.0,32,privacy_stable_reusable_audit_gradient,0.565235609599172,0.13074015496995633,0.24,250.0,3.000000000000002
128,250,3.0,32,reusable_holdout_thresholdout,0.012830805379573668,0.9879618081462798,0.0,250.0,0.0
256,10,0.1,2,H001_single_query_correction,0.018786309494405535,0.9855042899202529,0.0,10.0,0.0
256,10,0.1,2,disjoint_sample_splitting,0.059785832960958005,0.7737970759202619,0.05,8.0,0.0
256,10,0.1,2,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,0.1,2,generic_holdout_binary_release,0.0538129126961584,0.3932558025965822,0.6,10.0,0.0
256,10,0.1,2,naive_exact_audit_reuse,0.01951180336714578,0.9786995986573264,0.0,10.0,0.0
256,10,0.1,2,once_trained_private_reward_model,0.14718302828284033,0.4793844974333001,0.22000000000000003,10.0,0.0
256,10,0.1,2,privacy_stable_reusable_audit_gradient,0.06564268258884667,0.7519412965919838,0.04,10.0,0.09999999999999999
256,10,0.1,2,reusable_holdout_thresholdout,0.03670783229387423,0.9345271096695384,0.0,10.0,0.0
256,10,0.1,8,H001_single_query_correction,0.012175432786069891,0.9883871301956606,0.0,10.0,0.0
256,10,0.1,8,disjoint_sample_splitting,0.03404670407193698,0.9191540871173473,0.0,8.0,0.0
256,10,0.1,8,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,0.1,8,generic_holdout_binary_release,0.02062907510260987,0.9709360941407434,0.0,10.0,0.0
256,10,0.1,8,naive_exact_audit_reuse,0.013634975715446543,0.9866464042199006,0.0,10.0,0.0
256,10,0.1,8,once_trained_private_reward_model,0.3891056580576562,0.20696745168958391,0.2,10.0,0.0
256,10,0.1,8,privacy_stable_reusable_audit_gradient,0.16037018272133802,0.40239938917221024,0.1,10.0,0.09999999999999999
256,10,0.1,8,reusable_holdout_thresholdout,0.02062907510260987,0.9709360941407434,0.0,10.0,0.0
256,10,0.1,32,H001_single_query_correction,0.005220835336487853,0.9979594262777848,0.0,10.0,0.0
256,10,0.1,32,disjoint_sample_splitting,0.01681774539794691,0.9783145670817193,0.0,8.0,0.0
256,10,0.1,32,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,0.1,32,generic_holdout_binary_release,0.00928083133786178,0.9935583806107504,0.0,10.0,0.0
256,10,0.1,32,naive_exact_audit_reuse,0.006327899352176411,0.9969321797320436,0.0,10.0,0.0
256,10,0.1,32,once_trained_private_reward_model,0.8589075955938285,0.16510639182589762,0.13999999999999999,10.0,0.0
256,10,0.1,32,privacy_stable_reusable_audit_gradient,0.3072597706358849,0.20409191299326307,0.08,10.0,0.09999999999999999
256,10,0.1,32,reusable_holdout_thresholdout,0.00928083133786178,0.9935583806107504,0.0,10.0,0.0
256,10,0.3,2,H001_single_query_correction,0.018786309494405535,0.9855042899202529,0.0,10.0,0.0
256,10,0.3,2,disjoint_sample_splitting,0.059785832960958005,0.7737970759202619,0.05,8.0,0.0
256,10,0.3,2,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,0.3,2,generic_holdout_binary_release,0.0538129126961584,0.3932558025965822,0.6,10.0,0.0
256,10,0.3,2,naive_exact_audit_reuse,0.01951180336714578,0.9786995986573264,0.0,10.0,0.0
256,10,0.3,2,once_trained_private_reward_model,0.11125661008538601,0.6717277158577785,0.1,10.0,0.0
256,10,0.3,2,privacy_stable_reusable_audit_gradient,0.04626141080671002,0.8911071737373086,0.0,10.0,0.30000000000000004
256,10,0.3,2,reusable_holdout_thresholdout,0.03531369755545867,0.943776141198127,0.0,10.0,0.0
256,10,0.3,8,H001_single_query_correction,0.012175432786069891,0.9883871301956606,0.0,10.0,0.0
256,10,0.3,8,disjoint_sample_splitting,0.03404670407193698,0.9191540871173473,0.0,8.0,0.0
256,10,0.3,8,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,0.3,8,generic_holdout_binary_release,0.02062907510260987,0.9709360941407434,0.0,10.0,0.0
256,10,0.3,8,naive_exact_audit_reuse,0.013634975715446543,0.9866464042199006,0.0,10.0,0.0
256,10,0.3,8,once_trained_private_reward_model,0.19826024468740883,0.29961805929710816,0.1,10.0,0.0
256,10,0.3,8,privacy_stable_reusable_audit_gradient,0.09221649059405201,0.6595805779881363,0.02,10.0,0.30000000000000004
256,10,0.3,8,reusable_holdout_thresholdout,0.02062907510260987,0.9709360941407434,0.0,10.0,0.0
256,10,0.3,32,H001_single_query_correction,0.005220835336487853,0.9979594262777848,0.0,10.0,0.0
256,10,0.3,32,disjoint_sample_splitting,0.01681774539794691,0.9783145670817193,0.0,8.0,0.0
256,10,0.3,32,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,0.3,32,generic_holdout_binary_release,0.00928083133786178,0.9935583806107504,0.0,10.0,0.0
256,10,0.3,32,naive_exact_audit_reuse,0.006327899352176411,0.9969321797320436,0.0,10.0,0.0
256,10,0.3,32,once_trained_private_reward_model,0.4147924772060635,0.23495964431909222,0.08,10.0,0.0
256,10,0.3,32,privacy_stable_reusable_audit_gradient,0.1847908679401757,0.41102507316263753,0.0,10.0,0.30000000000000004
256,10,0.3,32,reusable_holdout_thresholdout,0.00928083133786178,0.9935583806107504,0.0,10.0,0.0
256,10,1.0,2,H001_single_query_correction,0.018786309494405535,0.9855042899202529,0.0,10.0,0.0
256,10,1.0,2,disjoint_sample_splitting,0.059785832960958005,0.7737970759202619,0.05,8.0,0.0
256,10,1.0,2,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,1.0,2,generic_holdout_binary_release,0.0538129126961584,0.3932558025965822,0.6,10.0,0.0
256,10,1.0,2,naive_exact_audit_reuse,0.01951180336714578,0.9786995986573264,0.0,10.0,0.0
256,10,1.0,2,once_trained_private_reward_model,0.048992334164505755,0.8874793630952139,0.0,10.0,0.0
256,10,1.0,2,privacy_stable_reusable_audit_gradient,0.02955016347085776,0.9398985110818984,0.0,10.0,0.9999999999999998
256,10,1.0,2,reusable_holdout_thresholdout,0.038151096804352046,0.9197449335006331,0.02,10.0,0.0
256,10,1.0,8,H001_single_query_correction,0.012175432786069891,0.9883871301956606,0.0,10.0,0.0
256,10,1.0,8,disjoint_sample_splitting,0.03404670407193698,0.9191540871173473,0.0,8.0,0.0
256,10,1.0,8,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,1.0,8,generic_holdout_binary_release,0.02062907510260987,0.9709360941407434,0.0,10.0,0.0
256,10,1.0,8,naive_exact_audit_reuse,0.013634975715446543,0.9866464042199006,0.0,10.0,0.0
256,10,1.0,8,once_trained_private_reward_model,0.12235490560865663,0.39746131223173753,0.18,10.0,0.0
256,10,1.0,8,privacy_stable_reusable_audit_gradient,0.04566488593787014,0.8678533177023195,0.0,10.0,0.9999999999999998
256,10,1.0,8,reusable_holdout_thresholdout,0.02062907510260987,0.9709360941407434,0.0,10.0,0.0
256,10,1.0,32,H001_single_query_correction,0.005220835336487853,0.9979594262777848,0.0,10.0,0.0
256,10,1.0,32,disjoint_sample_splitting,0.01681774539794691,0.9783145670817193,0.0,8.0,0.0
256,10,1.0,32,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,1.0,32,generic_holdout_binary_release,0.00928083133786178,0.9935583806107504,0.0,10.0,0.0
256,10,1.0,32,naive_exact_audit_reuse,0.006327899352176411,0.9969321797320436,0.0,10.0,0.0
256,10,1.0,32,once_trained_private_reward_model,0.24815685182203678,0.3226797436190211,0.0,10.0,0.0
256,10,1.0,32,privacy_stable_reusable_audit_gradient,0.09507741760644972,0.630031249453291,0.0,10.0,0.9999999999999998
256,10,1.0,32,reusable_holdout_thresholdout,0.00928083133786178,0.9935583806107504,0.0,10.0,0.0
256,10,3.0,2,H001_single_query_correction,0.018786309494405535,0.9855042899202529,0.0,10.0,0.0
256,10,3.0,2,disjoint_sample_splitting,0.059785832960958005,0.7737970759202619,0.05,8.0,0.0
256,10,3.0,2,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,3.0,2,generic_holdout_binary_release,0.0538129126961584,0.3932558025965822,0.6,10.0,0.0
256,10,3.0,2,naive_exact_audit_reuse,0.01951180336714578,0.9786995986573264,0.0,10.0,0.0
256,10,3.0,2,once_trained_private_reward_model,0.035065926063205785,0.9461060664558529,0.0,10.0,0.0
256,10,3.0,2,privacy_stable_reusable_audit_gradient,0.025412109491167807,0.9702892839661696,0.0,10.0,2.9999999999999996
256,10,3.0,2,reusable_holdout_thresholdout,0.03766338872504956,0.9409616598231972,0.0,10.0,0.0
256,10,3.0,8,H001_single_query_correction,0.012175432786069891,0.9883871301956606,0.0,10.0,0.0
256,10,3.0,8,disjoint_sample_splitting,0.03404670407193698,0.9191540871173473,0.0,8.0,0.0
256,10,3.0,8,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,3.0,8,generic_holdout_binary_release,0.02062907510260987,0.9709360941407434,0.0,10.0,0.0
256,10,3.0,8,naive_exact_audit_reuse,0.013634975715446543,0.9866464042199006,0.0,10.0,0.0
256,10,3.0,8,once_trained_private_reward_model,0.07130201887422363,0.7577941550112228,0.0,10.0,0.0
256,10,3.0,8,privacy_stable_reusable_audit_gradient,0.030717074459754596,0.9312559526361739,0.0,10.0,2.9999999999999996
256,10,3.0,8,reusable_holdout_thresholdout,0.02062907510260987,0.9709360941407434,0.0,10.0,0.0
256,10,3.0,32,H001_single_query_correction,0.005220835336487853,0.9979594262777848,0.0,10.0,0.0
256,10,3.0,32,disjoint_sample_splitting,0.01681774539794691,0.9783145670817193,0.0,8.0,0.0
256,10,3.0,32,fresh_audit_oracle,0.0,1.0,0.0,10.0,0.0
256,10,3.0,32,generic_holdout_binary_release,0.00928083133786178,0.9935583806107504,0.0,10.0,0.0
256,10,3.0,32,naive_exact_audit_reuse,0.006327899352176411,0.9969321797320436,0.0,10.0,0.0
256,10,3.0,32,once_trained_private_reward_model,0.13783477362649516,0.5140261284476315,0.0,10.0,0.0
256,10,3.0,32,privacy_stable_reusable_audit_gradient,0.05796016294694713,0.811469954147595,0.0,10.0,2.9999999999999996
256,10,3.0,32,reusable_holdout_thresholdout,0.00928083133786178,0.9935583806107504,0.0,10.0,0.0
256,50,0.1,2,H001_single_query_correction,0.018689954766635753,0.9861032467340513,0.0,50.0,0.0
256,50,0.1,2,disjoint_sample_splitting,0.059785832960958005,0.7737970759202619,0.05,8.0,0.0
256,50,0.1,2,fresh_audit_oracle,0.0,1.0,0.0,50.0,0.0
256,50,0.1,2,generic_holdout_binary_release,0.052578762963904624,0.3935507316649854,0.6,50.0,0.0
256,50,0.1,2,naive_exact_audit_reuse,0.018397192814981447,0.9812855437314398,0.0,50.0,0.0
256,50,0.1,2,once_trained_private_reward_model,0.20473830594583572,0.7091438389862873,0.084,50.0,0.0
256,50,0.1,2,privacy_stable_reusable_audit_gradient,0.16225222331282235,0.45141417410796125,0.23200000000000004,50.0,0.10000000000000006
256,50,0.1,2,reusable_holdout_thresholdout,0.03690601166375432,0.9075477513098804,0.004,50.0,0.0
256,50,0.1,8,H001_single_query_correction,0.012181061904513213,0.9883925057095537,0.0,50.0,0.0
256,50,0.1,8,disjoint_sample_splitting,0.03404670407193698,0.9191540871173473,0.0,8.0,0.0
256,50,0.1,8,fresh_audit_oracle,0.0,1.0,0.0,50.0,0.0
256,50,0.1,8,generic_holdout_binary_release,0.020982892375607083,0.9697232077748458,0.0,50.0,0.0
256,50,0.1,8,naive_exact_audit_reuse,0.013608347578945874,0.9882949373434953,0.0,50.0,0.0
256,50,0.1,8,once_trained_private_reward_model,0.33042445918867724,0.28127927618441145,0.164,50.0,0.0
256,50,0.1,8,privacy_stable_reusable_audit_gradient,0.33687819219587867,0.2540050887179052,0.236,50.0,0.10000000000000006
256,50,0.1,8,reusable_holdout_thresholdout,0.020982892375607083,0.9697232077748458,0.0,50.0,0.0
256,50,0.1,32,H001_single_query_correction,0.005207940805209644,0.997970395937138,0.0,50.0,0.0
256,50,0.1,32,disjoint_sample_splitting,0.01681774539794691,0.9783145670817193,0.0,8.0,0.0
256,50,0.1,32,fresh_audit_oracle,0.0,1.0,0.0,50.0,0.0
256,50,0.1,32,generic_holdout_binary_release,0.009531368033668195,0.9932418227609741,0.0,50.0,0.0
256,50,0.1,32,naive_exact_audit_reuse,0.006688502209514306,0.9965448922329267,0.0,50.0,0.0
256,50,0.1,32,once_trained_private_reward_model,0.7874771869534982,0.14854445935657884,0.17200000000000001,50.0,0.0
256,50,0.1,32,privacy_stable_reusable_audit_gradient,0.6970141175871712,0.12660951555796057,0.252,50.0,0.10000000000000006
256,50,0.1,32,reusable_holdout_thresholdout,0.009531368033668195,0.9932418227609741,0.0,50.0,0.0
256,50,0.3,2,H001_single_query_correction,0.018689954766635753,0.9861032467340513,0.0,50.0,0.0
256,50,0.3,2,disjoint_sample_splitting,0.059785832960958005,0.7737970759202619,0.05,8.0,0.0
256,50,0.3,2,fresh_audit_oracle,0.0,1.0,0.0,50.0,0.0
256,50,0.3,2,generic_holdout_binary_release,0.052578762963904624,0.3935507316649854,0.6,50.0,0.0
256,50,0.3,2,naive_exact_audit_reuse,0.018397192814981447,0.9812855437314398,0.0,50.0,0.0
256,50,0.3,2,once_trained_private_reward_model,0.11206460911612111,0.7027133091924311,0.05600000000000001,50.0,0.0
256,50,0.3,2,privacy_stable_reusable_audit_gradient,0.09241681940925385,0.5788312035045384,0.16799999999999998,50.0,0.30000000000000016
256,50,0.3,2,reusable_holdout_thresholdout,0.03611016461351121,0.9424606747486795,0.0,50.0,0.0
256,50,0.3,8,H001_single_query_correction,0.012181061904513213,0.9883925057095537,0.0,50.0,0.0
256,50,0.3,8,disjoint_sample_splitting,0.03404670407193698,0.9191540871173473,0.0,8.0,0.0
256,50,0.3,8,fresh_audit_oracle,0.0,1.0,0.0,50.0,0.0
256,50,0.3,8,generic_holdout_binary_release,0.020982892375607083,0.9697232077748458,0.0,50.0,0.0
256,50,0.3,8,naive_exact_audit_reuse,0.013608347578945874,0.9882949373434953,0.0,50.0,0.0
256,50,0.3,8,once_trained_private_reward_model,0.2125410151252669,0.31589063556189206,0.13199999999999998,50.0,0.0
256,50,0.3,8,privacy_stable_reusable_audit_gradient,0.19144122795913865,0.36914377551288846,0.128,50.0,0.30000000000000016
256,50,0.3,8,reusable_holdout_thresholdout,0.020982892375607083,0.9697232077748458,0.0,50.0,0.0
256,50,0.3,32,H001_single_query_correction,0.005207940805209644,0.997970395937138,0.0,50.0,0.0
256,50,0.3,32,disjoint_sample_splitting,0.01681774539794691,0.9783145670817193,0.0,8.0,0.0
256,50,0.3,32,fresh_audit_oracle,0.0,1.0,0.0,50.0,0.0
256,50,0.3,32,generic_holdout_binary_release,0.009531368033668195,0.9932418227609741,0.0,50.0,0.0
256,50,0.3,32,naive_exact_audit_reuse,0.006688502209514306,0.9965448922329267,0.0,50.0,0.0
